x,y,WINDCHILL_FLAG,LOCAL_DAY,WIND_DIRECTION_FLAG,CLIMATE_IDENTIFIER,UTC_YEAR,PRECIP_AMOUNT_FLAG,WEATHER_ENG_DESC,LOCAL_MONTH,WEATHER_FRE_DESC,VISIBILITY_FLAG,HUMIDEX_FLAG,WIND_DIRECTION,STATION_PRESSURE,TEMP_FLAG,HUMIDEX,STATION_NAME,WINDCHILL,WIND_SPEED,DEW_POINT_TEMP,ID,LOCAL_DATE,LOCAL_YEAR,UTC_DAY,RELATIVE_HUMIDITY_FLAG,UTC_MONTH,UTC_DATE,DEW_POINT_TEMP_FLAG,STATION_PRESSURE_FLAG,RELATIVE_HUMIDITY,VISIBILITY,WIND_SPEED_FLAG,TEMP,PRECIP_AMOUNT,PROVINCE_CODE,LOCAL_HOUR
-112.81666666666666,53.05,,26,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-18.7,3011240.1995.1.26.20,1995-01-26 20:00:00,1995,27,,1,1995-01-27T03:00:00,,M,87,,,-17.0,,AB,20
-112.81666666666666,53.05,,26,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-20.8,3011240.1995.1.26.21,1995-01-26 21:00:00,1995,27,,1,1995-01-27T04:00:00,,M,82,,,-18.5,,AB,21
-112.81666666666666,53.05,,26,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-20.0,3011240.1995.1.26.22,1995-01-26 22:00:00,1995,27,,1,1995-01-27T05:00:00,,M,88,,,-18.5,,AB,22
-112.81666666666666,53.05,,26,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-20.7,3011240.1995.1.26.23,1995-01-26 23:00:00,1995,27,,1,1995-01-27T06:00:00,,M,87,,,-19.1,,AB,23
-112.81666666666666,53.05,,27,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-20.3,3011240.1995.1.27.0,1995-01-27 00:00:00,1995,27,,1,1995-01-27T07:00:00,,M,88,,,-18.8,,AB,0
-112.81666666666666,53.05,,27,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-20.4,3011240.1995.1.27.1,1995-01-27 01:00:00,1995,27,,1,1995-01-27T08:00:00,,M,86,,,-18.6,,AB,1
-112.81666666666666,53.05,,27,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-19.1,3011240.1995.1.27.2,1995-01-27 02:00:00,1995,27,,1,1995-01-27T09:00:00,,M,87,,,-17.4,,AB,2
-112.81666666666666,53.05,,27,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-17.9,3011240.1995.1.27.3,1995-01-27 03:00:00,1995,27,,1,1995-01-27T10:00:00,,M,85,,,-16.0,,AB,3
-112.81666666666666,53.05,,27,,3011240,1995,,NA,1,ND,,,24,,,,CAMROSE,-21,6,-18.0,3011240.1995.1.27.4,1995-01-27 04:00:00,1995,27,,1,1995-01-27T11:00:00,,M,86,,,-16.2,,AB,4
-112.81666666666666,53.05,,27,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-15.4,3011240.1995.1.27.5,1995-01-27 05:00:00,1995,27,,1,1995-01-27T12:00:00,,M,86,,,-13.6,,AB,5
-112.81666666666666,53.05,,27,,3011240,1995,,NA,1,ND,,,26,,,,CAMROSE,-16,4,-15.4,3011240.1995.1.27.6,1995-01-27 06:00:00,1995,27,,1,1995-01-27T13:00:00,,M,86,,,-13.5,,AB,6
-112.81666666666666,53.05,,27,,3011240,1995,,NA,1,ND,,,28,,,,CAMROSE,-17,6,-14.9,3011240.1995.1.27.7,1995-01-27 07:00:00,1995,27,,1,1995-01-27T14:00:00,,M,85,,,-12.9,,AB,7
-112.81666666666666,53.05,,27,,3011240,1995,,NA,1,ND,,,29,,,,CAMROSE,-17,6,-15.1,3011240.1995.1.27.8,1995-01-27 08:00:00,1995,27,,1,1995-01-27T15:00:00,,M,85,,,-13.1,,AB,8
-112.81666666666666,53.05,,27,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-15.4,3011240.1995.1.27.9,1995-01-27 09:00:00,1995,27,,1,1995-01-27T16:00:00,,M,83,,,-13.1,,AB,9
-112.81666666666666,53.05,,27,,3011240,1995,,NA,1,ND,,,30,,,,CAMROSE,-14,6,-13.7,3011240.1995.1.27.10,1995-01-27 10:00:00,1995,27,,1,1995-01-27T17:00:00,,M,76,,,-10.3,,AB,10
-112.81666666666666,53.05,,27,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-12.5,3011240.1995.1.27.11,1995-01-27 11:00:00,1995,27,,1,1995-01-27T18:00:00,,M,68,,,-7.6,,AB,11
-112.81666666666666,53.05,,27,,3011240,1995,,NA,1,ND,,,30,,,,CAMROSE,-8,6,-11.0,3011240.1995.1.27.12,1995-01-27 12:00:00,1995,27,,1,1995-01-27T19:00:00,,M,62,,,-4.9,,AB,12
-112.81666666666666,53.05,,27,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-11.0,3011240.1995.1.27.13,1995-01-27 13:00:00,1995,27,,1,1995-01-27T20:00:00,,M,58,,,-3.9,,AB,13
-112.81666666666666,53.05,,27,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-11.4,3011240.1995.1.27.14,1995-01-27 14:00:00,1995,27,,1,1995-01-27T21:00:00,,M,43,,,-0.5,,AB,14
-112.81666666666666,53.05,,27,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-10.8,3011240.1995.1.27.15,1995-01-27 15:00:00,1995,27,,1,1995-01-27T22:00:00,,M,60,,,-4.3,,AB,15
-112.81666666666666,53.05,,27,,3011240,1995,,NA,1,ND,,,24,,,,CAMROSE,-8,4,-11.8,3011240.1995.1.27.16,1995-01-27 16:00:00,1995,27,,1,1995-01-27T23:00:00,,M,64,,,-6.1,,AB,16
-112.81666666666666,53.05,,27,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-13.2,3011240.1995.1.27.17,1995-01-27 17:00:00,1995,28,,1,1995-01-28T00:00:00,,M,76,,,-9.7,,AB,17
-112.81666666666666,53.05,,27,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-16.0,3011240.1995.1.27.18,1995-01-27 18:00:00,1995,28,,1,1995-01-28T01:00:00,,M,81,,,-13.5,,AB,18
-112.81666666666666,53.05,,27,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-17.5,3011240.1995.1.27.19,1995-01-27 19:00:00,1995,28,,1,1995-01-28T02:00:00,,M,81,,,-14.9,,AB,19
-112.81666666666666,53.05,,27,,3011240,1995,,NA,1,ND,,,18,,,,CAMROSE,-17,6,-14.4,3011240.1995.1.27.20,1995-01-27 20:00:00,1995,28,,1,1995-01-28T03:00:00,,M,90,,,-13.1,,AB,20
-112.81666666666666,53.05,,27,,3011240,1995,,NA,1,ND,,,26,,,,CAMROSE,-13,4,-12.3,3011240.1995.1.27.21,1995-01-27 21:00:00,1995,28,,1,1995-01-28T04:00:00,,M,87,,,-10.5,,AB,21
-112.81666666666666,53.05,,27,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-11.5,3011240.1995.1.27.22,1995-01-27 22:00:00,1995,28,,1,1995-01-28T05:00:00,,M,85,,,-9.4,,AB,22
-112.81666666666666,53.05,,27,,3011240,1995,,NA,1,ND,,,17,,,,CAMROSE,-12,6,-11.2,3011240.1995.1.27.23,1995-01-27 23:00:00,1995,28,,1,1995-01-28T06:00:00,,M,80,,,-8.3,,AB,23
-112.81666666666666,53.05,,28,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-11.4,3011240.1995.1.28.0,1995-01-28 00:00:00,1995,28,,1,1995-01-28T07:00:00,,M,76,,,-8.0,,AB,0
-112.81666666666666,53.05,,28,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-10.3,3011240.1995.1.28.1,1995-01-28 01:00:00,1995,28,,1,1995-01-28T08:00:00,,M,81,,,-7.6,,AB,1
-112.81666666666666,53.05,,28,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-11.4,3011240.1995.1.28.2,1995-01-28 02:00:00,1995,28,,1,1995-01-28T09:00:00,,M,78,,,-8.2,,AB,2
-112.81666666666666,53.05,,28,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-13.4,3011240.1995.1.28.3,1995-01-28 03:00:00,1995,28,,1,1995-01-28T10:00:00,,M,84,,,-11.3,,AB,3
-112.81666666666666,53.05,,28,,3011240,1995,,NA,1,ND,,,22,,,,CAMROSE,-12,4,-11.5,3011240.1995.1.28.4,1995-01-28 04:00:00,1995,28,,1,1995-01-28T11:00:00,,M,87,,,-9.7,,AB,4
-112.81666666666666,53.05,,28,,3011240,1995,,NA,1,ND,,,13,,,,CAMROSE,-10,6,-9.8,3011240.1995.1.28.5,1995-01-28 05:00:00,1995,28,,1,1995-01-28T12:00:00,,M,80,,,-7.0,,AB,5
-112.81666666666666,53.05,,28,,3011240,1995,,NA,1,ND,,,15,,,,CAMROSE,-9,6,-9.0,3011240.1995.1.28.6,1995-01-28 06:00:00,1995,28,,1,1995-01-28T13:00:00,,M,82,,,-6.5,,AB,6
-112.81666666666666,53.05,,28,,3011240,1995,,NA,1,ND,,,15,,,,CAMROSE,-11,7,-9.6,3011240.1995.1.28.7,1995-01-28 07:00:00,1995,28,,1,1995-01-28T14:00:00,,M,84,,,-7.3,,AB,7
-112.81666666666666,53.05,,28,,3011240,1995,,NA,1,ND,,,10,,,,CAMROSE,-13,7,-10.8,3011240.1995.1.28.8,1995-01-28 08:00:00,1995,28,,1,1995-01-28T15:00:00,,M,86,,,-8.9,,AB,8
-112.81666666666666,53.05,,28,,3011240,1995,,NA,1,ND,,,14,,,,CAMROSE,-13,9,-10.9,3011240.1995.1.28.9,1995-01-28 09:00:00,1995,28,,1,1995-01-28T16:00:00,,M,83,,,-8.5,,AB,9
-112.81666666666666,53.05,,28,,3011240,1995,,NA,1,ND,,,15,,,,CAMROSE,-13,11,-11.1,3011240.1995.1.28.10,1995-01-28 10:00:00,1995,28,,1,1995-01-28T17:00:00,,M,78,,,-8.0,,AB,10
-112.81666666666666,53.05,,28,,3011240,1995,,NA,1,ND,,,16,,,,CAMROSE,-8,6,-8.8,3011240.1995.1.28.11,1995-01-28 11:00:00,1995,28,,1,1995-01-28T18:00:00,,M,78,,,-5.5,,AB,11
-112.81666666666666,53.05,,28,,3011240,1995,,NA,1,ND,,,18,,,,CAMROSE,-6,7,-6.6,3011240.1995.1.28.12,1995-01-28 12:00:00,1995,28,,1,1995-01-28T19:00:00,,M,78,,,-3.4,,AB,12
-112.81666666666666,53.05,,28,,3011240,1995,,NA,1,ND,,,18,,,,CAMROSE,-4,9,-6.2,3011240.1995.1.28.13,1995-01-28 13:00:00,1995,28,,1,1995-01-28T20:00:00,,M,68,,,-1.1,,AB,13
-112.81666666666666,53.05,,28,,3011240,1995,,NA,1,ND,,,16,,,,CAMROSE,-2,6,-6.1,3011240.1995.1.28.14,1995-01-28 14:00:00,1995,28,,1,1995-01-28T21:00:00,,M,64,,,-0.1,,AB,14
-112.81666666666666,53.05,,28,,3011240,1995,,NA,1,ND,,,15,,,,CAMROSE,-4,7,-6.5,3011240.1995.1.28.15,1995-01-28 15:00:00,1995,28,,1,1995-01-28T22:00:00,,M,68,,,-1.4,,AB,15
-112.81666666666666,53.05,,28,,3011240,1995,,NA,1,ND,,,14,,,,CAMROSE,-10,15,-8.1,3011240.1995.1.28.16,1995-01-28 16:00:00,1995,28,,1,1995-01-28T23:00:00,,M,75,,,-4.3,,AB,16
-112.81666666666666,53.05,,28,,3011240,1995,,NA,1,ND,,,15,,,,CAMROSE,-13,15,-9.5,3011240.1995.1.28.17,1995-01-28 17:00:00,1995,29,,1,1995-01-29T00:00:00,,M,81,,,-6.8,,AB,17
-112.81666666666666,53.05,,28,,3011240,1995,,NA,1,ND,,,14,,,,CAMROSE,-15,15,-10.1,3011240.1995.1.28.18,1995-01-28 18:00:00,1995,29,,1,1995-01-29T01:00:00,,M,86,,,-8.2,,AB,18
-112.81666666666666,53.05,,28,,3011240,1995,,NA,1,ND,,,14,,,,CAMROSE,-15,17,-10.4,3011240.1995.1.28.19,1995-01-28 19:00:00,1995,29,,1,1995-01-29T02:00:00,,M,87,,,-8.6,,AB,19
-112.81666666666666,53.05,,28,,3011240,1995,,NA,1,ND,,,16,,,,CAMROSE,-15,13,-10.7,3011240.1995.1.28.20,1995-01-28 20:00:00,1995,29,,1,1995-01-29T03:00:00,,M,89,,,-9.2,,AB,20
-112.81666666666666,53.05,,28,,3011240,1995,,NA,1,ND,,,15,,,,CAMROSE,-16,22,-10.2,3011240.1995.1.28.21,1995-01-28 21:00:00,1995,29,,1,1995-01-29T04:00:00,,M,84,,,-8.0,,AB,21
-112.81666666666666,53.05,,28,,3011240,1995,,NA,1,ND,,,15,,,,CAMROSE,-15,22,-10.2,3011240.1995.1.28.22,1995-01-28 22:00:00,1995,29,,1,1995-01-29T05:00:00,,M,83,,,-7.8,,AB,22
-112.81666666666666,53.05,,28,,3011240,1995,,NA,1,ND,,,15,,,,CAMROSE,-15,19,-10.4,3011240.1995.1.28.23,1995-01-28 23:00:00,1995,29,,1,1995-01-29T06:00:00,,M,84,,,-8.2,,AB,23
-112.81666666666666,53.05,,29,,3011240,1995,,NA,1,ND,,,14,,,,CAMROSE,-16,17,-10.8,3011240.1995.1.29.0,1995-01-29 00:00:00,1995,29,,1,1995-01-29T07:00:00,,M,87,,,-9.0,,AB,0
-112.81666666666666,53.05,,29,,3011240,1995,,NA,1,ND,,,15,,,,CAMROSE,-12,20,-8.4,3011240.1995.1.29.1,1995-01-29 01:00:00,1995,29,,1,1995-01-29T08:00:00,,M,80,,,-5.5,,AB,1
-112.81666666666666,53.05,,29,,3011240,1995,,NA,1,ND,,,16,,,,CAMROSE,-15,19,-10.1,3011240.1995.1.29.2,1995-01-29 02:00:00,1995,29,,1,1995-01-29T09:00:00,,M,85,,,-8.0,,AB,2
-112.81666666666666,53.05,,29,,3011240,1995,,NA,1,ND,,,16,,,,CAMROSE,-15,20,-10.2,3011240.1995.1.29.3,1995-01-29 03:00:00,1995,29,,1,1995-01-29T10:00:00,,M,83,,,-7.8,,AB,3
-112.81666666666666,53.05,,29,,3011240,1995,,NA,1,ND,,,18,,,,CAMROSE,-13,19,-10.8,3011240.1995.1.29.4,1995-01-29 04:00:00,1995,29,,1,1995-01-29T11:00:00,,M,71,,,-6.5,,AB,4
-112.81666666666666,53.05,,29,,3011240,1995,,NA,1,ND,,,17,,,,CAMROSE,-15,24,-11.4,3011240.1995.1.29.5,1995-01-29 05:00:00,1995,29,,1,1995-01-29T12:00:00,,M,72,,,-7.3,,AB,5
-112.81666666666666,53.05,,29,,3011240,1995,,NA,1,ND,,,18,,,,CAMROSE,-12,7,-12.0,3011240.1995.1.29.6,1995-01-29 06:00:00,1995,29,,1,1995-01-29T13:00:00,,M,72,,,-7.9,,AB,6
-112.81666666666666,53.05,,29,,3011240,1995,,NA,1,ND,,,18,,,,CAMROSE,-14,17,-11.9,3011240.1995.1.29.7,1995-01-29 07:00:00,1995,29,,1,1995-01-29T14:00:00,,M,71,,,-7.6,,AB,7
-112.81666666666666,53.05,,29,,3011240,1995,,NA,1,ND,,,17,,,,CAMROSE,-14,24,-11.3,3011240.1995.1.29.8,1995-01-29 08:00:00,1995,29,,1,1995-01-29T15:00:00,,M,68,,,-6.3,,AB,8
-112.81666666666666,53.05,,29,,3011240,1995,,NA,1,ND,,,19,,,,CAMROSE,-9,7,-10.5,3011240.1995.1.29.9,1995-01-29 09:00:00,1995,29,,1,1995-01-29T16:00:00,,M,70,,,-5.9,,AB,9
-112.81666666666666,53.05,,29,,3011240,1995,,NA,1,ND,,,18,,,,CAMROSE,-8,15,-9.0,3011240.1995.1.29.10,1995-01-29 10:00:00,1995,29,,1,1995-01-29T17:00:00,,M,64,,,-3.2,,AB,10
-112.81666666666666,53.05,,29,,3011240,1995,,NA,1,ND,,,18,,,,CAMROSE,-7,20,-6.9,3011240.1995.1.29.11,1995-01-29 11:00:00,1995,29,,1,1995-01-29T18:00:00,,M,68,,,-1.7,,AB,11
-112.81666666666666,53.05,,29,,3011240,1995,,NA,1,ND,,,18,,,,CAMROSE,,13,-4.7,3011240.1995.1.29.12,1995-01-29 12:00:00,1995,29,,1,1995-01-29T19:00:00,,M,68,,,0.6,,AB,12
-112.81666666666666,53.05,,29,,3011240,1995,,NA,1,ND,,,17,,,,CAMROSE,,11,-4.1,3011240.1995.1.29.13,1995-01-29 13:00:00,1995,29,,1,1995-01-29T20:00:00,,M,66,,,1.6,,AB,13
-112.81666666666666,53.05,,29,,3011240,1995,,NA,1,ND,,,15,,,,CAMROSE,,6,-3.4,3011240.1995.1.29.14,1995-01-29 14:00:00,1995,29,,1,1995-01-29T21:00:00,,M,69,,,1.7,,AB,14
-112.81666666666666,53.05,,29,,3011240,1995,,NA,1,ND,,,17,,,,CAMROSE,,7,-2.2,3011240.1995.1.29.15,1995-01-29 15:00:00,1995,29,,1,1995-01-29T22:00:00,,M,77,,,1.3,,AB,15
-112.81666666666666,53.05,,29,,3011240,1995,,NA,1,ND,,,16,,,,CAMROSE,,4,-1.6,3011240.1995.1.29.16,1995-01-29 16:00:00,1995,29,,1,1995-01-29T23:00:00,,M,76,,,2.1,,AB,16
-112.81666666666666,53.05,,29,,3011240,1995,,NA,1,ND,,,20,,,,CAMROSE,,7,-1.9,3011240.1995.1.29.17,1995-01-29 17:00:00,1995,30,,1,1995-01-30T00:00:00,,M,79,,,1.4,,AB,17
-112.81666666666666,53.05,,29,,3011240,1995,,NA,1,ND,,,17,,,,CAMROSE,,11,-2.4,3011240.1995.1.29.18,1995-01-29 18:00:00,1995,30,,1,1995-01-30T01:00:00,,M,81,,,0.5,,AB,18
-112.81666666666666,53.05,,29,,3011240,1995,,NA,1,ND,,,23,,,,CAMROSE,,13,-0.6,3011240.1995.1.29.19,1995-01-29 19:00:00,1995,30,,1,1995-01-30T02:00:00,,M,75,,,3.4,,AB,19
-112.81666666666666,53.05,,29,,3011240,1995,,NA,1,ND,,,23,,,,CAMROSE,,6,-0.3,3011240.1995.1.29.20,1995-01-29 20:00:00,1995,30,,1,1995-01-30T03:00:00,,M,75,,,3.7,,AB,20
-112.81666666666666,53.05,,29,,3011240,1995,,NA,1,ND,,,21,,,,CAMROSE,,7,-0.4,3011240.1995.1.29.21,1995-01-29 21:00:00,1995,30,,1,1995-01-30T04:00:00,,M,80,,,2.7,,AB,21
-112.81666666666666,53.05,,29,,3011240,1995,,NA,1,ND,,,23,,,,CAMROSE,,7,-0.5,3011240.1995.1.29.22,1995-01-29 22:00:00,1995,30,,1,1995-01-30T05:00:00,,M,73,,,3.8,,AB,22
-112.81666666666666,53.05,,29,,3011240,1995,,NA,1,ND,,,25,,,,CAMROSE,,11,-0.4,3011240.1995.1.29.23,1995-01-29 23:00:00,1995,30,,1,1995-01-30T06:00:00,,M,74,,,3.8,,AB,23
-112.81666666666666,53.05,,30,,3011240,1995,,NA,1,ND,,,27,,,,CAMROSE,,20,-0.2,3011240.1995.1.30.0,1995-01-30 00:00:00,1995,30,,1,1995-01-30T07:00:00,,M,73,,,4.2,,AB,0
-112.81666666666666,53.05,,30,,3011240,1995,,NA,1,ND,,,24,,,,CAMROSE,,11,-0.2,3011240.1995.1.30.1,1995-01-30 01:00:00,1995,30,,1,1995-01-30T08:00:00,,M,79,,,3.1,,AB,1
-112.81666666666666,53.05,,30,,3011240,1995,,NA,1,ND,,,30,,,,CAMROSE,,17,-0.4,3011240.1995.1.30.2,1995-01-30 02:00:00,1995,30,,1,1995-01-30T09:00:00,,M,72,,,4.1,,AB,2
-112.81666666666666,53.05,,30,,3011240,1995,,NA,1,ND,,,28,,,,CAMROSE,,9,-0.4,3011240.1995.1.30.3,1995-01-30 03:00:00,1995,30,,1,1995-01-30T10:00:00,,M,82,,,2.3,,AB,3
-112.81666666666666,53.05,,30,,3011240,1995,,NA,1,ND,,,27,,,,CAMROSE,,11,-1.8,3011240.1995.1.30.4,1995-01-30 04:00:00,1995,30,,1,1995-01-30T11:00:00,,M,84,,,0.6,,AB,4
-112.81666666666666,53.05,,30,,3011240,1995,,NA,1,ND,,,27,,,,CAMROSE,-6,13,-3.3,3011240.1995.1.30.5,1995-01-30 05:00:00,1995,30,,1,1995-01-30T12:00:00,,M,86,,,-1.3,,AB,5
-112.81666666666666,53.05,,30,,3011240,1995,,NA,1,ND,,,25,,,,CAMROSE,-5,7,-3.2,3011240.1995.1.30.6,1995-01-30 06:00:00,1995,30,,1,1995-01-30T13:00:00,,M,91,,,-1.9,,AB,6
-112.81666666666666,53.05,,30,,3011240,1995,,NA,1,ND,,,25,,,,CAMROSE,-8,9,-5.5,3011240.1995.1.30.7,1995-01-30 07:00:00,1995,30,,1,1995-01-30T14:00:00,,M,90,,,-4.1,,AB,7
-112.81666666666666,53.05,,30,,3011240,1995,,NA,1,ND,,,26,,,,CAMROSE,-5,9,-4.4,3011240.1995.1.30.8,1995-01-30 08:00:00,1995,30,,1,1995-01-30T15:00:00,,M,83,,,-1.9,,AB,8
-112.81666666666666,53.05,,30,,3011240,1995,,NA,1,ND,,,25,,,,CAMROSE,,19,-3.1,3011240.1995.1.30.12,1995-01-30 12:00:00,1995,30,,1,1995-01-30T19:00:00,,M,61,,,3.8,,AB,12
-112.81666666666666,53.05,,30,,3011240,1995,,NA,1,ND,,,30,,,,CAMROSE,,9,-3.4,3011240.1995.1.30.13,1995-01-30 13:00:00,1995,30,,1,1995-01-30T20:00:00,,M,58,,,4.1,,AB,13
-112.81666666666666,53.05,,30,,3011240,1995,,NA,1,ND,,,28,,,,CAMROSE,,13,-3.1,3011240.1995.1.30.14,1995-01-30 14:00:00,1995,30,,1,1995-01-30T21:00:00,,M,60,,,3.9,,AB,14
-112.81666666666666,53.05,,30,,3011240,1995,,NA,1,ND,,,27,,,,CAMROSE,,7,-3.8,3011240.1995.1.30.15,1995-01-30 15:00:00,1995,30,,1,1995-01-30T22:00:00,,M,57,,,4.0,,AB,15
-112.81666666666666,53.05,,30,,3011240,1995,,NA,1,ND,,,26,,,,CAMROSE,,11,-4.9,3011240.1995.1.30.16,1995-01-30 16:00:00,1995,30,,1,1995-01-30T23:00:00,,M,60,,,2.0,,AB,16
-112.81666666666666,53.05,,30,,3011240,1995,,NA,1,ND,,,26,,,,CAMROSE,-6,9,-6.9,3011240.1995.1.30.17,1995-01-30 17:00:00,1995,31,,1,1995-01-31T00:00:00,,M,72,,,-2.5,,AB,17
-112.81666666666666,53.05,,30,,3011240,1995,,NA,1,ND,,,30,,,,CAMROSE,-7,4,-7.9,3011240.1995.1.30.18,1995-01-30 18:00:00,1995,31,,1,1995-01-31T01:00:00,,M,83,,,-5.5,,AB,18
-112.81666666666666,53.05,,30,,3011240,1995,,NA,1,ND,,,20,,,,CAMROSE,-8,4,-7.5,3011240.1995.1.30.19,1995-01-30 19:00:00,1995,31,,1,1995-01-31T02:00:00,,M,90,,,-6.1,,AB,19
-112.81666666666666,53.05,,30,,3011240,1995,,NA,1,ND,,,22,,,,CAMROSE,-5,6,-5.9,3011240.1995.1.30.20,1995-01-30 20:00:00,1995,31,,1,1995-01-31T03:00:00,,M,76,,,-2.2,,AB,20
-112.81666666666666,53.05,,30,,3011240,1995,,NA,1,ND,,,9,,,,CAMROSE,-6,4,-7.3,3011240.1995.1.30.21,1995-01-30 21:00:00,1995,31,,1,1995-01-31T04:00:00,,M,81,,,-4.5,,AB,21
-112.81666666666666,53.05,,30,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-7.5,3011240.1995.1.30.22,1995-01-30 22:00:00,1995,31,,1,1995-01-31T05:00:00,,M,85,,,-5.4,,AB,22
-112.81666666666666,53.05,,30,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-7.7,3011240.1995.1.30.23,1995-01-30 23:00:00,1995,31,,1,1995-01-31T06:00:00,,M,87,,,-5.9,,AB,23
-112.81666666666666,53.05,,31,,3011240,1995,,NA,1,ND,,,8,,,,CAMROSE,-8,7,-6.7,3011240.1995.1.31.0,1995-01-31 00:00:00,1995,31,,1,1995-01-31T07:00:00,,M,88,,,-5.0,,AB,0
-112.81666666666666,53.05,,31,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-6.0,3011240.1995.1.31.1,1995-01-31 01:00:00,1995,31,,1,1995-01-31T08:00:00,,M,87,,,-4.2,,AB,1
-112.81666666666666,53.05,,31,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-5.6,3011240.1995.1.31.2,1995-01-31 02:00:00,1995,31,,1,1995-01-31T09:00:00,,M,85,,,-3.4,,AB,2
-112.81666666666666,53.05,,31,,3011240,1995,,NA,1,ND,,,11,,,,CAMROSE,-5,6,-5.3,3011240.1995.1.31.3,1995-01-31 03:00:00,1995,31,,1,1995-01-31T10:00:00,,M,79,,,-2.2,,AB,3
-112.81666666666666,53.05,,31,,3011240,1995,,NA,1,ND,,,14,,,,CAMROSE,-5,6,-5.1,3011240.1995.1.31.4,1995-01-31 04:00:00,1995,31,,1,1995-01-31T11:00:00,,M,84,,,-2.7,,AB,4
-112.81666666666666,53.05,,31,,3011240,1995,,NA,1,ND,,,15,,,,CAMROSE,-6,7,-5.8,3011240.1995.1.31.5,1995-01-31 05:00:00,1995,31,,1,1995-01-31T12:00:00,,M,81,,,-3.0,,AB,5
-112.81666666666666,53.05,,31,,3011240,1995,,NA,1,ND,,,14,,,,CAMROSE,-11,9,-8.3,3011240.1995.1.31.6,1995-01-31 06:00:00,1995,31,,1,1995-01-31T13:00:00,,M,86,,,-6.3,,AB,6
-112.81666666666666,53.05,,31,,3011240,1995,,NA,1,ND,,,14,,,,CAMROSE,-13,11,-9.4,3011240.1995.1.31.7,1995-01-31 07:00:00,1995,31,,1,1995-01-31T14:00:00,,M,90,,,-8.0,,AB,7
-112.81666666666666,53.05,,31,,3011240,1995,,NA,1,ND,,,16,,,,CAMROSE,-11,11,-8.9,3011240.1995.1.31.8,1995-01-31 08:00:00,1995,31,,1,1995-01-31T15:00:00,,M,82,,,-6.3,,AB,8
-112.81666666666666,53.05,,31,,3011240,1995,,NA,1,ND,,,16,,,,CAMROSE,-11,11,-7.7,3011240.1995.1.31.9,1995-01-31 09:00:00,1995,31,,1,1995-01-31T16:00:00,,M,86,,,-5.8,,AB,9
-112.81666666666666,53.05,,31,,3011240,1995,,NA,1,ND,,,19,,,,CAMROSE,-8,6,-8.5,3011240.1995.1.31.10,1995-01-31 10:00:00,1995,31,,1,1995-01-31T17:00:00,,M,76,,,-5.0,,AB,10
-112.81666666666666,53.05,,31,,3011240,1995,,NA,1,ND,,,11,,,,CAMROSE,-5,4,-8.1,3011240.1995.1.31.11,1995-01-31 11:00:00,1995,31,,1,1995-01-31T18:00:00,,M,69,,,-3.3,,AB,11
-112.81666666666666,53.05,,31,,3011240,1995,,NA,1,ND,,,0,,,,CAMROSE,,0,-5.8,3011240.1995.1.31.12,1995-01-31 12:00:00,1995,31,,1,1995-01-31T19:00:00,,M,65,,,-0.1,,AB,12
-112.81666666666666,53.05,,31,,3011240,1995,,NA,1,ND,,,13,,,,CAMROSE,-5,9,-6.1,3011240.1995.1.31.13,1995-01-31 13:00:00,1995,31,,1,1995-01-31T20:00:00,,M,71,,,-1.5,,AB,13
-112.81666666666666,53.05,,31,,3011240,1995,,NA,1,ND,,,14,,,,CAMROSE,-3,9,-4.7,3011240.1995.1.31.14,1995-01-31 14:00:00,1995,31,,1,1995-01-31T21:00:00,,M,71,,,0.0,,AB,14
