x,y,LOCAL_DAY,DIRECTION_MAX_GUST,CLIMATE_IDENTIFIER,TOTAL_PRECIPITATION_FLAG,HEATING_DEGREE_DAYS_FLAG,MIN_TEMPERATURE_FLAG,SNOW_ON_GROUND,MIN_REL_HUMIDITY,TOTAL_RAIN_FLAG,LOCAL_MONTH,MAX_TEMPERATURE,SPEED_MAX_GUST_FLAG,MIN_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE_FLAG,STATION_NAME,HEATING_DEGREE_DAYS,MIN_TEMPERATURE,MEAN_TEMPERATURE,TOTAL_SNOW,ID,TOTAL_PRECIPITATION,LOCAL_DATE,MAX_REL_HUMIDITY,LOCAL_YEAR,MEAN_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,TOTAL_RAIN,TOTAL_SNOW_FLAG,MAX_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST_FLAG,PROVINCE_CODE,SPEED_MAX_GUST
-110.28333333333333,58.31666666666667,31,,3063630,,,,,,,5,21.1,,,0,,,KEANE LO,5.2,4.4,12.8,0,3063630.1969.5.31,0,1969-05-31 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,1,,3063630,,,,,,,6,20.6,,,0,,,KEANE LO,3.8,7.8,14.2,0,3063630.1969.6.1,0,1969-06-01 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,2,,3063630,,,,,,,6,20.6,,,0,,,KEANE LO,2.1,11.1,15.9,0,3063630.1969.6.2,4.6,1969-06-02 00:00:00,,1969,,,4.6,,,,AB,
-110.28333333333333,58.31666666666667,3,,3063630,,,,,,,6,15,,,0,,,KEANE LO,9.1,2.8,8.9,0,3063630.1969.6.3,0.5,1969-06-03 00:00:00,,1969,,,0.5,,,,AB,
-110.28333333333333,58.31666666666667,4,,3063630,,,,,,,6,14.4,,,0,,,KEANE LO,7.7,6.1,10.3,0,3063630.1969.6.4,3.8,1969-06-04 00:00:00,,1969,,,3.8,,,,AB,
-110.28333333333333,58.31666666666667,5,,3063630,,,,,,,6,20,,,0,,,KEANE LO,6,3.9,12,0,3063630.1969.6.5,0,1969-06-05 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,6,,3063630,,,,,,,6,18.3,,,0,,,KEANE LO,6.6,4.4,11.4,0,3063630.1969.6.6,0,1969-06-06 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,7,,3063630,,,,,,,6,25,,,0,,,KEANE LO,2.1,6.7,15.9,0,3063630.1969.6.7,0,1969-06-07 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,8,,3063630,,,,,,,6,28.3,,,1.5,,,KEANE LO,0,10.6,19.5,0,3063630.1969.6.8,22.9,1969-06-08 00:00:00,,1969,,,22.9,,,,AB,
-110.28333333333333,58.31666666666667,9,,3063630,T,,,,,T,6,12.2,,,0,,,KEANE LO,8.5,6.7,9.5,0,3063630.1969.6.9,0,1969-06-09 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,10,,3063630,,,,,,,6,16.1,,,0,,,KEANE LO,8.3,3.3,9.7,0,3063630.1969.6.10,0,1969-06-10 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,11,,3063630,,,,,,,6,7.2,,,0,,,KEANE LO,16.6,-4.4,1.4,0,3063630.1969.6.11,0,1969-06-11 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,12,,3063630,,,,,,,6,12.8,,,0,,,KEANE LO,13.2,-3.3,4.8,0,3063630.1969.6.12,0,1969-06-12 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,13,,3063630,,,,,,,6,17.8,,,0,,,KEANE LO,7.4,3.3,10.6,0,3063630.1969.6.13,0,1969-06-13 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,14,,3063630,,,,,,,6,21.7,,,0,,,KEANE LO,3.8,6.7,14.2,0,3063630.1969.6.14,0,1969-06-14 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,15,,3063630,,,,,,,6,20,,,0,,,KEANE LO,4.6,6.7,13.4,0,3063630.1969.6.15,0,1969-06-15 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,16,,3063630,,,,,,,6,15.6,,,0,,,KEANE LO,6.3,7.8,11.7,0,3063630.1969.6.16,0,1969-06-16 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,17,,3063630,,,,,,,6,22.8,,,0,,,KEANE LO,3,7.2,15,0,3063630.1969.6.17,0.8,1969-06-17 00:00:00,,1969,,,0.8,,,,AB,
-110.28333333333333,58.31666666666667,18,,3063630,,,,,,,6,12.8,,,0,,,KEANE LO,9.9,3.3,8.1,0,3063630.1969.6.18,0,1969-06-18 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,19,,3063630,,,,,,,6,10,,,0,,,KEANE LO,11,3.9,7,0,3063630.1969.6.19,0,1969-06-19 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,20,,3063630,,,,,,,6,16.7,,,0,,,KEANE LO,7.1,5,10.9,0,3063630.1969.6.20,0.5,1969-06-20 00:00:00,,1969,,,0.5,,,,AB,
-110.28333333333333,58.31666666666667,21,,3063630,,,,,,,6,15.6,,,0,,,KEANE LO,7.1,6.1,10.9,0,3063630.1969.6.21,0,1969-06-21 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,22,,3063630,T,,,,,T,6,16.1,,,0,,,KEANE LO,8.3,3.3,9.7,0,3063630.1969.6.22,0,1969-06-22 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,23,,3063630,,,,,,,6,9.4,,,0,,,KEANE LO,10.2,6.1,7.8,0,3063630.1969.6.23,0.8,1969-06-23 00:00:00,,1969,,,0.8,,,,AB,
-110.28333333333333,58.31666666666667,24,,3063630,,,,,,,6,15,,,0,,,KEANE LO,8.3,4.4,9.7,0,3063630.1969.6.24,0,1969-06-24 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,25,,3063630,,,,,,,6,20.6,,,0,,,KEANE LO,4.9,5.6,13.1,0,3063630.1969.6.25,0,1969-06-25 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,26,,3063630,,,,,,,6,22.2,,,0,,,KEANE LO,1.9,10,16.1,0,3063630.1969.6.26,0,1969-06-26 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,27,,3063630,,,,,,,6,16.7,,,0,,,KEANE LO,5.7,7.8,12.3,0,3063630.1969.6.27,0,1969-06-27 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,28,,3063630,,,,,,,6,17.8,,,0,,,KEANE LO,6,6.1,12,0,3063630.1969.6.28,0,1969-06-28 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,29,,3063630,,,,,,,6,16.7,,,0,,,KEANE LO,6.6,6.1,11.4,0,3063630.1969.6.29,0,1969-06-29 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,30,,3063630,,,,,,,6,21.1,,,0,,,KEANE LO,3,8.9,15,0,3063630.1969.6.30,0,1969-06-30 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,1,,3063630,,,,,,,7,22.2,,,0,,,KEANE LO,3,7.8,15,0,3063630.1969.7.1,0,1969-07-01 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,2,,3063630,,,,,,,7,21.7,,,0,,,KEANE LO,1.6,11.1,16.4,0,3063630.1969.7.2,0.3,1969-07-02 00:00:00,,1969,,,0.3,,,,AB,
-110.28333333333333,58.31666666666667,3,,3063630,,,,,,,7,22.8,,,0,,,KEANE LO,1.3,10.6,16.7,0,3063630.1969.7.3,0,1969-07-03 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,4,,3063630,,,,,,,7,21.1,,,0,,,KEANE LO,4.6,5.6,13.4,0,3063630.1969.7.4,0,1969-07-04 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,5,,3063630,,,,,,,7,21.7,,,0,,,KEANE LO,3.8,6.7,14.2,0,3063630.1969.7.5,0,1969-07-05 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,6,,3063630,,,,,,,7,25.6,,,0.9,,,KEANE LO,0,12.2,18.9,0,3063630.1969.7.6,0,1969-07-06 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,7,,3063630,,,,,,,7,22.2,,,0,,,KEANE LO,0.8,12.2,17.2,0,3063630.1969.7.7,0,1969-07-07 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,8,,3063630,,,,,,,7,22.8,,,0,,,KEANE LO,0.2,12.8,17.8,0,3063630.1969.7.8,0,1969-07-08 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,9,,3063630,,,,,,,7,25.6,,,0.9,,,KEANE LO,0,12.2,18.9,0,3063630.1969.7.9,0,1969-07-09 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,10,,3063630,,,,,,,7,32.2,,,5.3,,,KEANE LO,0,14.4,23.3,0,3063630.1969.7.10,2,1969-07-10 00:00:00,,1969,,,2,,,,AB,
-110.28333333333333,58.31666666666667,11,,3063630,,,,,,,7,25.6,,,2.3,,,KEANE LO,0,15,20.3,0,3063630.1969.7.11,0,1969-07-11 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,12,,3063630,T,,,,,T,7,20.6,,,0,,,KEANE LO,2.1,11.1,15.9,0,3063630.1969.7.12,0,1969-07-12 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,13,,3063630,,,,,,,7,14.4,,,0,,,KEANE LO,6.6,8.3,11.4,0,3063630.1969.7.13,2.5,1969-07-13 00:00:00,,1969,,,2.5,,,,AB,
-110.28333333333333,58.31666666666667,14,,3063630,,,,,,,7,11.7,,,0,,,KEANE LO,7.7,8.9,10.3,0,3063630.1969.7.14,2,1969-07-14 00:00:00,,1969,,,2,,,,AB,
-110.28333333333333,58.31666666666667,15,,3063630,,,,,,,7,13.9,,,0,,,KEANE LO,7.1,7.8,10.9,0,3063630.1969.7.15,1,1969-07-15 00:00:00,,1969,,,1,,,,AB,
-110.28333333333333,58.31666666666667,16,,3063630,,,,,,,7,17.2,,,0,,,KEANE LO,5.2,8.3,12.8,0,3063630.1969.7.16,0,1969-07-16 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,17,,3063630,,,,,,,7,21.7,,,0,,,KEANE LO,2.4,9.4,15.6,0,3063630.1969.7.17,0,1969-07-17 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,18,,3063630,,,,,,,7,23.9,,,0,,,KEANE LO,0.5,11.1,17.5,0,3063630.1969.7.18,3.3,1969-07-18 00:00:00,,1969,,,3.3,,,,AB,
-110.28333333333333,58.31666666666667,19,,3063630,T,,,,,T,7,23.3,,,0.1,,,KEANE LO,0,12.8,18.1,0,3063630.1969.7.19,0,1969-07-19 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,20,,3063630,,,,,,,7,26.7,,,2.6,,,KEANE LO,0,14.4,20.6,0,3063630.1969.7.20,0,1969-07-20 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,21,,3063630,,,,,,,7,26.7,,,3.4,,,KEANE LO,0,16.1,21.4,0,3063630.1969.7.21,6.6,1969-07-21 00:00:00,,1969,,,6.6,,,,AB,
-110.28333333333333,58.31666666666667,22,,3063630,,,,,,,7,22.2,,,0.1,,,KEANE LO,0,13.9,18.1,0,3063630.1969.7.22,0,1969-07-22 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,23,,3063630,,,,,,,7,17.2,,,0,,,KEANE LO,3.5,11.7,14.5,0,3063630.1969.7.23,0,1969-07-23 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,24,,3063630,T,,,,,T,7,23.3,,,0,,,KEANE LO,2.2,8.3,15.8,0,3063630.1969.7.24,0,1969-07-24 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,25,,3063630,,M,,,,,7,,,,,M,M,KEANE LO,,14.4,,0,3063630.1969.7.25,7.6,1969-07-25 00:00:00,,1969,M,,7.6,,,,AB,
-110.28333333333333,58.31666666666667,26,,3063630,,M,M,,,,7,23.9,,,,M,,KEANE LO,,,,0,3063630.1969.7.26,0,1969-07-26 00:00:00,,1969,M,,0,,,,AB,
-110.28333333333333,58.31666666666667,27,,3063630,,,,,,,7,22.2,,,0,,,KEANE LO,1.6,10.6,16.4,0,3063630.1969.7.27,0,1969-07-27 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,28,,3063630,,,,,,,7,16.7,,,0,,,KEANE LO,5.5,8.3,12.5,0,3063630.1969.7.28,0,1969-07-28 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,29,,3063630,,,,,,,7,21.1,,,0,,,KEANE LO,2.7,9.4,15.3,0,3063630.1969.7.29,0,1969-07-29 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,30,,3063630,,,,,,,7,26.7,,,1.2,,,KEANE LO,0,11.7,19.2,0,3063630.1969.7.30,0,1969-07-30 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,31,,3063630,,,,,,,7,28.3,,,2.6,,,KEANE LO,0,12.8,20.6,0,3063630.1969.7.31,2,1969-07-31 00:00:00,,1969,,,2,,,,AB,
-110.28333333333333,58.31666666666667,1,,3063630,,,,,,,8,23.9,,,0.1,,,KEANE LO,0,12.2,18.1,0,3063630.1969.8.1,10.2,1969-08-01 00:00:00,,1969,,,10.2,,,,AB,
-110.28333333333333,58.31666666666667,2,,3063630,,,,,,,8,21.7,,,0,,,KEANE LO,2.1,10,15.9,0,3063630.1969.8.2,0,1969-08-02 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,3,,3063630,,,,,,,8,23.9,,,0,,,KEANE LO,0.2,11.7,17.8,0,3063630.1969.8.3,0,1969-08-03 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,4,,3063630,,,,,,,8,26.1,,,1.5,,,KEANE LO,0,12.8,19.5,0,3063630.1969.8.4,6.6,1969-08-04 00:00:00,,1969,,,6.6,,,,AB,
-110.28333333333333,58.31666666666667,5,,3063630,,,,,,,8,23.3,,,0,,,KEANE LO,0.8,11.1,17.2,0,3063630.1969.8.5,0,1969-08-05 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,6,,3063630,,,,,,,8,26.1,,,1.5,,,KEANE LO,0,12.8,19.5,0,3063630.1969.8.6,0,1969-08-06 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,7,,3063630,T,,,,,T,8,22.8,,,0,,,KEANE LO,0.5,12.2,17.5,0,3063630.1969.8.7,0,1969-08-07 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,8,,3063630,,,,,,,8,27.8,,,2.6,,,KEANE LO,0,13.3,20.6,0,3063630.1969.8.8,0,1969-08-08 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,9,,3063630,T,,,,,T,8,27.8,,,2.9,,,KEANE LO,0,13.9,20.9,0,3063630.1969.8.9,0,1969-08-09 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,10,,3063630,,,,,,,8,26.1,,,2.6,,,KEANE LO,0,15,20.6,0,3063630.1969.8.10,0.5,1969-08-10 00:00:00,,1969,,,0.5,,,,AB,
-110.28333333333333,58.31666666666667,11,,3063630,,,,,,,8,23.3,,,0,,,KEANE LO,1.9,8.9,16.1,0,3063630.1969.8.11,0,1969-08-11 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,12,,3063630,,,,,,,8,19.4,,,0,,,KEANE LO,2.7,11.1,15.3,0,3063630.1969.8.12,0.3,1969-08-12 00:00:00,,1969,,,0.3,,,,AB,
-110.28333333333333,58.31666666666667,13,,3063630,,,,,,,8,21.1,,,0,,,KEANE LO,3,8.9,15,0,3063630.1969.8.13,0,1969-08-13 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,14,,3063630,,,,,,,8,27.2,,,1.7,,,KEANE LO,0,12.2,19.7,0,3063630.1969.8.14,0,1969-08-14 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,15,,3063630,,,,,,,8,28.9,,,4.8,,,KEANE LO,0,16.7,22.8,0,3063630.1969.8.15,4.6,1969-08-15 00:00:00,,1969,,,4.6,,,,AB,
-110.28333333333333,58.31666666666667,16,,3063630,,,,,,,8,13.9,,,0,,,KEANE LO,4.4,13.3,13.6,0,3063630.1969.8.16,11.2,1969-08-16 00:00:00,,1969,,,11.2,,,,AB,
-110.28333333333333,58.31666666666667,17,,3063630,,,,,,,8,18.3,,,0,,,KEANE LO,4.7,8.3,13.3,0,3063630.1969.8.17,0,1969-08-17 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,18,,3063630,T,,,,,T,8,24.4,,,0,,,KEANE LO,1.3,8.9,16.7,0,3063630.1969.8.18,0,1969-08-18 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,19,,3063630,,,,,,,8,21.1,,,0,,,KEANE LO,1,12.8,17,0,3063630.1969.8.19,1,1969-08-19 00:00:00,,1969,,,1,,,,AB,
-110.28333333333333,58.31666666666667,20,,3063630,,,,,,,8,23.9,,,0,,,KEANE LO,2.1,7.8,15.9,0,3063630.1969.8.20,0,1969-08-20 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,21,,3063630,,,,,,,8,22.2,,,0,,,KEANE LO,1.9,10,16.1,0,3063630.1969.8.21,0,1969-08-21 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,22,,3063630,,,,,,,8,18.3,,,0,,,KEANE LO,4.9,7.8,13.1,0,3063630.1969.8.22,0,1969-08-22 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,23,,3063630,,,,,,,8,16.1,,,0,,,KEANE LO,6.9,6.1,11.1,0,3063630.1969.8.23,0,1969-08-23 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,24,,3063630,,,,,,,8,19.4,,,0,,,KEANE LO,4.7,7.2,13.3,0,3063630.1969.8.24,0,1969-08-24 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,25,,3063630,,,,,,,8,22.2,,,0,,,KEANE LO,1,11.7,17,0,3063630.1969.8.25,0.3,1969-08-25 00:00:00,,1969,,,0.3,,,,AB,
-110.28333333333333,58.31666666666667,26,,3063630,,,,,,,8,12.8,,,0,,,KEANE LO,8.2,6.7,9.8,0,3063630.1969.8.26,0.3,1969-08-26 00:00:00,,1969,,,0.3,,,,AB,
-110.28333333333333,58.31666666666667,27,,3063630,,,,,,,8,14.4,,,0,,,KEANE LO,7.2,7.2,10.8,0,3063630.1969.8.27,0.5,1969-08-27 00:00:00,,1969,,,0.5,,,,AB,
-110.28333333333333,58.31666666666667,28,,3063630,,,,,,,8,15.6,,,0,,,KEANE LO,5.5,9.4,12.5,0,3063630.1969.8.28,0.8,1969-08-28 00:00:00,,1969,,,0.8,,,,AB,
-110.28333333333333,58.31666666666667,29,,3063630,,,,,,,8,14.4,,,0,,,KEANE LO,5.8,10,12.2,0,3063630.1969.8.29,3.3,1969-08-29 00:00:00,,1969,,,3.3,,,,AB,
-110.28333333333333,58.31666666666667,30,,3063630,,,,,,,8,16.7,,,0,,,KEANE LO,5.7,7.8,12.3,0,3063630.1969.8.30,1,1969-08-30 00:00:00,,1969,,,1,,,,AB,
-110.28333333333333,58.31666666666667,31,,3063630,,,,,,,8,19.4,,,0,,,KEANE LO,6.3,3.9,11.7,0,3063630.1969.8.31,0,1969-08-31 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,1,,3063630,T,,,,,T,9,20,,,0,,,KEANE LO,3.8,8.3,14.2,0,3063630.1969.9.1,0,1969-09-01 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,2,,3063630,,,,,,,9,15.6,,,0,,,KEANE LO,7.4,5.6,10.6,0,3063630.1969.9.2,0,1969-09-02 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,3,,3063630,,,,,,,9,13.3,,,0,,,KEANE LO,9.1,4.4,8.9,0,3063630.1969.9.3,1.8,1969-09-03 00:00:00,,1969,,,1.8,,,,AB,
-110.28333333333333,58.31666666666667,4,,3063630,,,,,,,9,13.3,,,0,,,KEANE LO,8,6.7,10,0,3063630.1969.9.4,9.7,1969-09-04 00:00:00,,1969,,,9.7,,,,AB,
-110.28333333333333,58.31666666666667,5,,3063630,,,,,,,9,7.2,,,0,,,KEANE LO,12.2,4.4,5.8,0,3063630.1969.9.5,0.3,1969-09-05 00:00:00,,1969,,,0.3,,,,AB,
-110.28333333333333,58.31666666666667,6,,3063630,T,,,,,T,9,6.7,,,0,,,KEANE LO,13,3.3,5,0,3063630.1969.9.6,0,1969-09-06 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,7,,3063630,,,,,,,9,17.8,,,0,,,KEANE LO,7.4,3.3,10.6,0,3063630.1969.9.7,2.5,1969-09-07 00:00:00,,1969,,,2.5,,,,AB,
-110.28333333333333,58.31666666666667,8,,3063630,,,,,,,9,18.9,,,0,,,KEANE LO,5.5,6.1,12.5,0,3063630.1969.9.8,0,1969-09-08 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,9,,3063630,,,,,,,9,17.2,,,0,,,KEANE LO,6,6.7,12,0,3063630.1969.9.9,0,1969-09-09 00:00:00,,1969,,,0,,,,AB,
-110.28333333333333,58.31666666666667,10,,3063630,M,M,,,,M,9,,,,,M,M,KEANE LO,,7.8,,,3063630.1969.9.10,,1969-09-10 00:00:00,,1969,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,11,,3063630,M,M,M,,,M,9,,,,,M,M,KEANE LO,,,,,3063630.1969.9.11,,1969-09-11 00:00:00,,1969,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,12,,3063630,M,M,M,,,M,9,,,,,M,M,KEANE LO,,,,,3063630.1969.9.12,,1969-09-12 00:00:00,,1969,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,13,,3063630,M,M,M,,,M,9,,,,,M,M,KEANE LO,,,,,3063630.1969.9.13,,1969-09-13 00:00:00,,1969,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,14,,3063630,M,M,M,,,M,9,,,,,M,M,KEANE LO,,,,,3063630.1969.9.14,,1969-09-14 00:00:00,,1969,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,15,,3063630,M,M,M,,,M,9,,,,,M,M,KEANE LO,,,,,3063630.1969.9.15,,1969-09-15 00:00:00,,1969,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,16,,3063630,M,M,M,,,M,9,,,,,M,M,KEANE LO,,,,,3063630.1969.9.16,,1969-09-16 00:00:00,,1969,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,17,,3063630,M,M,M,,,M,9,,,,,M,M,KEANE LO,,,,,3063630.1969.9.17,,1969-09-17 00:00:00,,1969,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,18,,3063630,M,M,M,,,M,9,,,,,M,M,KEANE LO,,,,,3063630.1969.9.18,,1969-09-18 00:00:00,,1969,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,19,,3063630,M,M,M,,,M,9,,,,,M,M,KEANE LO,,,,,3063630.1969.9.19,,1969-09-19 00:00:00,,1969,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,20,,3063630,M,M,M,,,M,9,,,,,M,M,KEANE LO,,,,,3063630.1969.9.20,,1969-09-20 00:00:00,,1969,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,21,,3063630,M,M,M,,,M,9,,,,,M,M,KEANE LO,,,,,3063630.1969.9.21,,1969-09-21 00:00:00,,1969,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,22,,3063630,M,M,M,,,M,9,,,,,M,M,KEANE LO,,,,,3063630.1969.9.22,,1969-09-22 00:00:00,,1969,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,23,,3063630,M,M,M,,,M,9,,,,,M,M,KEANE LO,,,,,3063630.1969.9.23,,1969-09-23 00:00:00,,1969,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,24,,3063630,M,M,M,,,M,9,,,,,M,M,KEANE LO,,,,,3063630.1969.9.24,,1969-09-24 00:00:00,,1969,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,25,,3063630,M,M,M,,,M,9,,,,,M,M,KEANE LO,,,,,3063630.1969.9.25,,1969-09-25 00:00:00,,1969,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,26,,3063630,M,M,M,,,M,9,,,,,M,M,KEANE LO,,,,,3063630.1969.9.26,,1969-09-26 00:00:00,,1969,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,27,,3063630,M,M,M,,,M,9,,,,,M,M,KEANE LO,,,,,3063630.1969.9.27,,1969-09-27 00:00:00,,1969,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,28,,3063630,M,M,M,,,M,9,,,,,M,M,KEANE LO,,,,,3063630.1969.9.28,,1969-09-28 00:00:00,,1969,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,29,,3063630,M,M,M,,,M,9,,,,,M,M,KEANE LO,,,,,3063630.1969.9.29,,1969-09-29 00:00:00,,1969,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,30,,3063630,M,M,M,,,M,9,,,,,M,M,KEANE LO,,,,,3063630.1969.9.30,,1969-09-30 00:00:00,,1969,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,1,,3063630,M,M,M,,,M,4,,,,,M,M,KEANE LO,,,,,3063630.1970.4.1,,1970-04-01 00:00:00,,1970,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,2,,3063630,M,M,M,,,M,4,,,,,M,M,KEANE LO,,,,,3063630.1970.4.2,,1970-04-02 00:00:00,,1970,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,3,,3063630,M,M,M,,,M,4,,,,,M,M,KEANE LO,,,,,3063630.1970.4.3,,1970-04-03 00:00:00,,1970,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,4,,3063630,M,M,M,,,M,4,,,,,M,M,KEANE LO,,,,,3063630.1970.4.4,,1970-04-04 00:00:00,,1970,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,5,,3063630,M,M,M,,,M,4,,,,,M,M,KEANE LO,,,,,3063630.1970.4.5,,1970-04-05 00:00:00,,1970,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,6,,3063630,M,M,M,,,M,4,,,,,M,M,KEANE LO,,,,,3063630.1970.4.6,,1970-04-06 00:00:00,,1970,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,7,,3063630,M,M,M,,,M,4,,,,,M,M,KEANE LO,,,,,3063630.1970.4.7,,1970-04-07 00:00:00,,1970,M,,,M,,,AB,
-110.28333333333333,58.31666666666667,8,,3063630,M,M,M,,,M,4,,,,,M,M,KEANE LO,,,,,3063630.1970.4.8,,1970-04-08 00:00:00,,1970,M,,,M,,,AB,
